"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"fortalecer";0,297604356990228;-0,0481649726809096;0,0326821579565762;-0,721041278554725;0,380464697644996;-0,061575280528314;0,0417816710450347;-0,921796827201334;0,21500016599528;0,00426936614207245;0,00172466319504898;0,7790058046676;4,0860638838527e-05;1,07025981371314e-06;4,92774279370605e-07;0,000239853929852951;0,000461345811639096;0,343929359808313;5,45713986533377e-05
"erro";0,140395088437673;-0,570779109173067;0,931743718639258;-0,312875787643319;0,122591853157793;-0,498399691299344;0,813591062245944;-0,273200601546871;0,0217901234644686;0,273043938709712;0,638368472108761;0,0667974657170605;9,09348619270772e-06;0,000150301294422909;0,000400515685794898;4,51617221020226e-05;0,000461345811639096;0,509649301229168;0,000119831073070827
"dose";-2,5050717957614;-0,221001513539024;-0,0999322865386645;0,0530512254443444;-0,99512443301403;-0,0877914981230782;-0,0396974889701148;0,0210742744899879;0,992816120319325;0,00585813669594872;0,00105090325145043;0,000274839733275542;0,00165435568494543;1,28759425259446e-05;2,63269278134733e-06;7,41958089012496e-07;0,000263626178079483;1,34720948273841;0,000478474498221918
"disputa";0,754768082425195;-2,19762919927135;0,148803461228738;0,236567869878901;0,322498761170817;-0,939007240476507;0,0635810297515516;0,101081175456735;0,133090237771446;0,855398573330734;0,00344086659867303;0,00807032229914918;0,000262817109848721;0,0022281037818777;1,02153358278237e-05;2,58189217302634e-05;0,000461345811639096;1,10863807482581;0,000567030163229047
"crítico";0,815516306897874;1,10587804744212;0,523413340098245;-0,706532584076203;0,499913984579048;0,67790661753686;0,320853974613545;-0,433106629938544;0,319347920163323;0,445198617563648;0,0875005914252343;0,147952870847795;0,000306825804238742;0,000564210359895922;0,00012639100192115;0,000230298427900203;0,000461345811639096;0,773303484902458;0,000275884001735715
"conversa";0,199756848870936;-0,46475612652003;0,66212672982111;-1,03521563944161;0,150317056038961;-0,349729048638024;0,498250454559984;-0,778999909970015;0,0344954370656059;0,14156277972788;0,252094376060207;0,571847407146308;1,57791334624052e-05;8,54141925016418e-05;0,000173365243396927;0,000423780960974557;0,000395439267119225;0,576328659180084;0,000131347020388445
"contexto";-0,132153954996691;1,19245575225754;-0,568533200938478;-0,232133309975357;-0,0980525125118533;0,884750536380022;-0,421827018342508;-0,172232864928988;0,0129970657088113;0,802250637050115;0,159999737047646;0,0247525601934296;8,05725135100984e-06;0,000656011009533028;0,000149120806958773;2,48600220919268e-05;0,000461345811639096;0,621164848834232;0,000178008329663928
"conspiração";1,33138665367422;0,678283398093869;-0,305547573066611;-1,64992046465981;0,592561633903814;0,30188429297766;-0,135990374120123;-0,734331806355471;0,458771575313753;0,0902715746654629;0,0160719436789536;0,434884906341831;0,000700951857212879;0,000181929098317973;3,69179408450126e-05;0,00107647961762469;0,000395439267119225;1,05330782841773;0,000438723013803233
"conflito";1,36527671896426;0,380434107044214;-0,208463622918149;-0,384213108883261;0,920513849703186;0,256501015192972;-0,140552936551232;-0,259048940813161;0,890268823913439;0,052405784615334;0,0138058445621265;0,0435195469091015;0,000921363863118279;7,15399606879959e-05;2,14807958611481e-05;7,29682889199932e-05;0,000494299083899031;0,775370843056242;0,00029717258168873
"comum";0,977498173610302;1,91727872411262;0,397346940802398;0,357023369060831;0,440833116376569;0,86465630088227;0,17919592580891;0,16101076058388;0,243376180254426;0,709834669712632;0,0267490603088569;0,0200400897240856;0,00037784327927693;0,00145361802119617;6,24337670988035e-05;5,04049374766543e-05;0,000395439267119225;1,06175981204317;0,000445792090609614
"compromisso";-0,691716122088118;1,00161883905183;-0,755781054773743;2,11145726652841;-0,271080599905272;0,392530153767334;-0,296187373957154;0,827471102967805;0,109468878121281;0,174012473356913;0,086925959804677;0,629592688717131;0,000220740681137308;0,000462840709892887;0,000263523035608277;0,00205679578979961;0,000461345811639096;1,12029378908632;0,000579015831876208
"começo";0,311022442718142;0,190963401938207;-0,443807542342563;-0,322001775566968;0,472194361071849;0,289920691183159;-0,6737887371209;-0,488863187328367;0,302870975345324;0,0865595571718052;0,410191048499276;0,200378418983597;4,78160020469058e-05;1,80256150134185e-05;9,73596856126737e-05;5,12514714303105e-05;0,000494299083899031;0,302839320941913;4,53329867075853e-05
"cena";0,738448223170328;0,818438569095314;-0,561744592626011;-0,306042657196361;0,579399383831269;0,642161207459758;-0,440754626560981;-0,240126418402601;0,412848905867314;0,384471146782279;0,158910085206244;0,0437698621441644;0,000251574536882878;0,000309028658780696;0,000145580894444865;4,32106212460729e-05;0,000461345811639096;0,615848438639417;0,00017497430274977
"capitólio";1,33161175728524;-2,92033595434732;-0,502781572102378;1,25752976216998;0,382247632989056;-0,838301028790769;-0,144326651364556;0,360981924628501;0,18897899677588;0,68907178553079;0,017920066679743;0,104029151013589;0,000876486129377977;0,00421556156639441;0,000124953523979637;0,000781675230381244;0,000494299083899031;1,64142186895517;0,00133177309293694
"caminhoneiro";-2,04448173316148;-0,567652617601531;1,57305201048619;-0,0510542085575416;-0,773890202026123;-0,214871471723543;0,595441631219801;-0,0193253630658676;0,688421449799918;0,040234050254107;0,271079521082474;0,000264978863503674;0,00192838192187548;0,000148659227567989;0,00114159680971874;1,20251271864883e-06;0,000461345811639096;1,32039965338384;0,000804335774902337
"básico";-1,31127297008635;0,347284175210675;-1,90703487190605;0,521919875914604;-0,546875464070508;0,144837267918498;-0,795342086936779;0,217670295094717;0,390955904412664;0,0207898849884374;0,550023757683472;0,0382304529154254;0,0007932549670173;5,5641210601879e-05;0,00167781414477428;0,000125670763733145;0,000461345811639096;1,12377297709537;0,000582617803226027
"beneficiar";0,402179662476506;-0,115453266134863;1,11665055182082;-0,834622946406191;0,276310558769224;-0,0793201632350556;0,767175386302871;-0,573413213545035;0,113014922951473;0,00706071317434893;0,579499110297421;0,300425253576758;7,46219842066838e-05;6,14948900207297e-06;0,000575255993157063;0,000321371399108565;0,000461345811639096;0,64106427078054;0,000189596242990819
"bater";-0,475257341323382;-0,699484959407393;0,233453043070849;-0,487258206727781;-0,473586249309841;-0,697025441946804;0,232632179336843;-0,485544917469528;0,289723875093903;0,475799430745958;0,0464995036145781;0,187977190545563;5,95451237017781e-05;0,000128986807734044;1,43677119406946e-05;6,25902748365052e-05;0,000263626178079483;0,47313606689597;5,90147598491499e-05
"avançar";0,442285688701509;0,631903512440828;-0,190413881560409;0,0880474779463189;0,553320501555396;0,790541447237162;-0,238216852002238;0,11015159636066;0,371020618349151;0,574161872951614;0,0457416792853735;0,00907582941386304;8,38007050547743e-05;0,00017105801876543;1,55324194879628e-05;3,32105248946147e-06;0,00042839253937916;0,389092830303002;6,48557304986359e-05
"autoritarismo";1,26406720124164;2,46962348658078;0,351008355880582;3,69838483832547;0,272627388683994;0,5326354496959;0,0757036424772264;0,797648257806831;0,10835627272379;0,313556469143668;0,00555739496524736;0,572529863167297;0,000737168735568711;0,00281376663535884;5,68409715472172e-05;0,00631031126912873;0,000461345811639096;2,05774946696544;0,00195349173410505
"anunciar";-0,622803185158059;-0,38574588648811;1,94846474630175;-0,881549614275914;-0,275503058776738;-0,170638452356418;0,861922370208398;-0,389962063432336;0,110645506953333;0,0321792027461693;0,720343860554822;0,136831429745678;0,000178948569966465;6,8648205535984e-05;0,00175150623298394;0,00035852554254334;0,000461345811639096;1,00330574101587;0,000464401032734983
"alternativo";0,555449732911025;1,13310886996835;0,18041638427224;-1,89126739119796;0,243536273824339;0,496810234444027;0,0791033487985484;-0,829223935069582;0,087863879261585;0,277207303085146;0,00616588499505971;0,62876293265821;0,000152503331142949;0,00063464824583188;1,60894706290131e-05;0,00176805460934328;0,000494299083899031;1,00412768024447;0,000498388122767325
"alimentar";-1,0799871462986;-0,628678358635346;1,9292131944349;-0,470569885450103;-0,460302721811108;-0,26794981830606;0,822252456796152;-0,200562200964507;0,285994250454634;0,0734712942292359;0,607020274944535;0,0335141803715983;0,000499665164114296;0,000169316358729771;0,00159441857722805;9,48615376722732e-05;0,00042839253937916;1,082154573793;0,000501672733821736
"acompanhar";0,601447461405136;-1,17508984427813;0,873687982522867;-0,639741751398974;0,352261639157556;-0,68823812762588;0,51171013361124;-0,374690213936289;0,166781583051408;0,482653417032575;0,2340927937489;0,116472206167119;0,00014304582435801;0,000546036832053882;0,000301850928941493;0,000161841234488773;0,000395439267119225;0,789174446096264;0,000246278114956045
"abertura";-0,620209811716064;0,199042439447393;1,75637014479709;0,628702293497128;-0,313879209627158;0,100732497931863;0,888873510943476;0,3181771317478;0,141911381363675;0,0110808193314293;0,756997902409243;0,090009896895655;0,000114082313812031;1,17498528409188e-05;0,000914898990635046;0,000117227943209548;0,000296579450339419;0,882225045034132;0,00023083402329036
"ódio";1,3663890601129;0,553570502015299;-0,0757715659244094;0,856099073395667;0,800701722776937;0,324391395965597;-0,0444020119483156;0,501672636985991;0,730576291254151;0,0909082383018262;0,00149434876252451;0,1770211216815;0,000861341425240464;0,000141374949246048;2,64873864222367e-06;0,000338122939714126;0,000461345811639096;0,85662541038125;0,000338538829234556
"época";1,04498172331319;0,947602311716977;0,324036132591535;0,409307549791219;0,694732111940883;0,629991645415498;0,215427984737111;0,272118729118267;0,561145740554931;0,349825162310121;0,0358895309701786;0,0531395661647686;0,000431814460709919;0,000355084745734406;4,15208918044733e-05;6,62489963683218e-05;0,000395439267119225;0,747515535909322;0,000220963346639083
"uscifrão";-0,630492381231187;-1,74719839302129;-0,40421292075902;0,537995085431812;-0,319137474729199;-0,88438258668707;-0,204601188886764;0,272317950371032;0,132542974298481;0,771652929365228;0,036235981611084;0,0595681147252085;0,000144095665679045;0,00110656180288466;5,92258926512198e-05;0,000104917479451546;0,00036248599485929;0,928006142436217;0,000312171271482002
"trajetória";0,656491239842367;1,09002291669961;-0,169665990260183;-2,45484003292804;0,236981039313413;0,393477853165165;-0,0612462440742576;-0,886151264548702;0,0849962966626873;0,177645385355292;0,00377619442422542;0,733582123557797;0,00017042671112757;0,000469841148987148;1,13833315432552e-05;0,00238301176587338;0,000395439267119225;1,20664160935386;0,000575753235388148
"tradição";1,3611306016945;0,629129702981193;-0,070059035414472;0,852024981390701;0,78856970747854;0,364485689491016;-0,0405886349144172;0,493619855069923;0,711446067993562;0,115229401725237;0,00125369910382445;0,172070831177377;0,00067156928964481;0,000143473473107007;1,77917856967207e-06;0,000263145464247416;0,00036248599485929;0,864725309086265;0,000271048851971189
"time";1,03019709195911;-0,500214242246424;0,178445689450094;-1,32067262600468;0,586292132607674;-0,284675308381697;0,101554648755012;-0,751603723617957;0,451855979913773;0,0807629252441058;0,00901766586382722;0,458363428978295;0,000314761564441082;7,42084160454584e-05;9,44393912706365e-06;0,000517286814265563;0,000296579450339419;0,821239190759168;0,000200023208197092
"teitelbaum";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945987;0,167118725770134;0,010982699887875;0,630646890396005;0,000585117027382141;0,000674406961352494;5,05154195189262e-05;0,00312581675751921;0,00036248599485929;1,55676293324479;0,000878488734382588
"superior";-1,58065625519528;0,155211239435509;-1,40170415721285;1,09397149724971;-0,66298863890437;0,0651016234793538;-0,587929177063442;0,458854144649023;0,547631940357722;0,00400313996999764;0,286450276259679;0,161914643412601;0,000905661904961697;8,73247931582997e-06;0,000712203255382112;0,00043381368235492;0,00036248599485929;1,14457014362402;0,00047487144765144
"solução";0,961302472537757;-1,33712175073096;0,519596160508836;0,749181383847338;0,510692130175872;-0,710346196637359;0,276035563854268;0,398002759521746;0,329381047272622;0,483126582996292;0,0640078109873551;0,123484558743732;0,000395878592506217;0,000765920697673884;0,000115657490614968;0,000240445056901877;0,00042839253937916;0,897553035752306;0,000345113651744756
"socialista";1,42691885445706;-0,0106857815120135;0,0747725699852534;2,9051847647017;0,440736733459894;-0,00330054958861901;0,0230952293781563;0,897333187022238;0,280858726792919;1,1941049259157e-05;0,000512975480135911;0,718616356677688;0,000872248942979825;4,89163990243318e-08;2,39511579412756e-06;0,00361567523633143;0,00042839253937916;1,44279516730951;0,000891766711677055
"rússia";0,575718214493374;-2,33813403655118;-0,395105196328804;0,496949101027053;0,23118810805822;-0,938912076583286;-0,158660296866947;0,199557213191141;0,0700403803133816;0,875805975513489;0,0219420226970274;0,0322116214761047;0,000131068923416373;0,00216181537186283;6,17312790480547e-05;9,76570522684753e-05;0,000395439267119225;1,16569540850252;0,000537340981508151
"rodada";-2,38571487137904;-0,0110599654389078;-1,67766363224651;0,00278253596847974;-0,817989369601781;-0,00379212715891743;-0,575220045533734;0,000954047304670299;0,75247887981219;1,22604191868491e-05;0,247508227940393;6,31828229263548e-07;0,00262581217508955;5,64331278302804e-08;0,00129848328219455;3,57197290655667e-09;0,000461345811639096;1,47373956873734;0,00100200080506392
"refletir";-0,363034138691127;0,294415217637697;2,27424375808162;-0,121141882529079;-0,156147916640904;0,126633608142892;0,978195676137671;-0,0521054373648497;0,0361388847031396;0,0180194221476092;0,943357824300196;0,00248386884905647;5,21164380894518e-05;3,4276802363403e-05;0,00204528491577402;5,80321190378531e-06;0,000395439267119225;1,02331527729756;0,000414093781091646
"reconhecer";0,81541449858719;0,551762317590889;0,0395088233353693;0,453076273908416;0,751867398725062;0,508762229713057;0,0364298111933508;0,417767013068557;0,649665237063913;0,22551601288229;0,00101448021721978;0,123804269836578;0,0003067492013144;0,000140452882474981;7,20136416622813e-07;9,47041962598788e-05;0,000461345811639096;0,542104457959681;0,000135579035350841
"quarta_feira";0,940708221814571;-1,94501786055294;-0,19557903349037;-0,0200689905143707;0,433608300325272;-0,896532919622871;-0,0901498363939409;-0,00925056320799927;0,234190754537706;0,759010167497516;0,00673328626088083;6,57917038997027e-05;0,000379098248917943;0,00162064945008598;1,6386510855907e-05;1,72541255633583e-07;0,00042839253937916;1,04164427363013;0,000464815669486056
"policial";-0,73186944649376;0,844693610249179;-1,32242457040558;2,07141080166464;-0,27108712276769;0,312877606135529;-0,489830903019673;0,767258145538624;0,109575755424749;0,110658861407981;0,237964229910617;0,541801153256655;0,000176508563471655;0,00023512400158037;0,000576289047786326;0,00141394012695346;0,000329532722599354;1,18474734489544;0,000462540786672637
"piso";-2,77958197266288;-0,0443697432223955;-2,94534932043229;0,351203103554442;-0,683737540300353;-0,0109143243095563;-0,7245139447168;0,086390956817192;0,569183070747383;0,00010995307318337;0,425098176823463;0,00560879935597054;0,0025459948404246;6,48742540572501e-07;0,00285872359433565;4,06457588961551e-05;0,000329532722599354;1,9742532562841;0,00128441175771052
